"","ipr","ip","Recoveredt","minevent","damageD0","damageD1","damageD10","damageD11","damageD12","damageD15","damageD28"
"30",1651,30,82,392,11.3525781282651,8.8146533726216,1.57200008598419,1.39034707280269,1.24518994724467,0.939892851781562,0.398849510663286
"31",1752,31,72,430,9.54647263039838,7.66609845241718,1.24789686201204,1.04872691793613,0.88775387083146,0.559353192320719,0.126342565356508
"32",1834,32,70,364,11.3212420732626,8.45787445307276,0.905369831069633,0.755718699345693,0.640731425626978,0.41934082384938,0.122188314067677
"33",1885,33,64,476,7.80411720905393,6.55184777233893,1.73344443526334,1.5426144723125,1.38281437248625,1.02863503366052,0.421979740623787
"34",1900,34,78,414,10.9897471010514,8.5304697174764,1.37929038969247,1.20302491239913,1.06392463217776,0.77501580335173,0.303009970380455
"35",1940,35,82,534,9.2922983950199,7.70197175644262,1.81207392738417,1.59500722150719,1.42088043497697,1.04161835555749,0.442336125710309
"36",1942,36,64,430,9.22291411682789,7.27675137802315,1.21913232665199,1.04719721893011,0.909044707554102,0.624673661199316,0.202436097981513
"37",2017,37,76,442,10.2230328928658,8.09943633220088,1.41989728464773,1.22913658487801,1.0792840904289,0.767608096961304,0.298438793792993
"38",2051,38,76,412,9.77235019297594,7.81214991306032,1.52984399645255,1.3397634445782,1.18643210304675,0.85742025048846,0.368180935519084
"39",2086,39,64,462,8.38280187933552,6.83780813278769,1.55166709812433,1.37977991249163,1.25485220540383,0.989015842069388,0.617802885988027
"40",2101,40,82,386,10.7420918219599,8.45496793825184,1.72720092437837,1.54065995702767,1.38712928148219,1.05281789763196,0.420177014884308
"41",2188,41,66,464,8.71652719003817,7.08251618663679,1.35054269058946,1.1604944087165,1.01231591054264,0.705141613463864,0.383122317324996
"42",2223,42,74,488,9.99810148958337,7.9209354133009,1.42852727782498,1.24865783133073,1.12068129900496,0.848306367975965,0.428573014949039
"43",2257,43,74,466,9.5610579571852,7.66619206835654,1.61365620004703,1.43023867017551,1.28301637611815,0.966348425044939,0.468183375575617
"44",2312,44,74,416,10.0860679592914,7.99051592237462,1.28314224624556,1.08756948939517,0.929474273141205,0.60669489109461,0.155534826655939
"45",2344,45,70,454,8.36366997976966,6.98695743721603,1.83965645557742,1.65652232553901,1.52429684515426,1.2202531532196,0.758647378741324
"46",2507,46,80,446,10.8828775567647,8.57413602218597,1.35941244738606,1.16733631757757,1.01730152735612,0.716587532803342,0.316658650714427
"47",2619,47,76,398,11.0333457134583,8.55293021083155,1.25101390561822,1.07392407511573,0.9352280978733,0.653986836833894,0.233386970321745
"48",2656,48,58,442,8.86362135075588,6.93281087024176,1.14656409455468,0.990948040665865,0.867834494530946,0.607413438364565,0.19692525888747
"49",2713,49,78,346,11.7464163737222,8.97934162638202,1.09805411649878,0.923981825863197,0.789865250237003,0.52712514736861,0.177525379261628
"50",2752,50,60,510,7.99129199194224,6.57069635500689,1.52449129373883,1.34945204476395,1.21647349681425,0.920042267652363,0.413561023346752
"51",2777,51,74,378,11.5719125610888,8.74583488760798,1.0920124115039,0.928543572300389,0.805044026751921,0.555482783000469,0.186702284293622
"52",2790,52,78,478,8.97074201696758,7.45819153026491,1.72821197496766,1.52353014537041,1.36135916651253,1.00705238414514,0.537785878273815
"53",2803,53,64,448,9.19180819132729,7.24156499723485,1.27689606211555,1.11311221289943,0.991830328143522,0.747071029832259,0.462727085838512
"54",2844,54,86,394,11.0147913704684,8.68833426977563,1.83262791450466,1.63990832896271,1.48074853329511,1.13452245252025,0.471529190754652
"55",2897,55,72,414,10.8328913691113,8.30971114502901,1.1229656857314,0.953578525898159,0.823125903507054,0.564637149077594,0.245181910649106
"56",2904,56,66,412,9.17138361831689,7.27923448534156,1.35253461033392,1.18259463442339,1.04860432667845,0.761490579410151,0.314897898869917
"57",12,57,108,402,13.4384281167409,10.700351050237,1.70368041545074,1.44645574904346,1.24242496275057,0.820763994085908,0.226067963286176
"58",31,58,88,430,10.928854414771,8.74007198520094,1.77034750820056,1.56399133755679,1.40240115596677,1.0531372387857,0.507958703367829
"59",75,59,86,412,11.5560150812585,9.00645145802999,1.77355777950341,1.58772790536489,1.43948781273846,1.12187923712064,0.618297652822211
"60",83,60,98,420,11.0741557386638,9.06424667911312,1.86688452087219,1.62403596316679,1.43051383678243,1.01571228116746,0.361495538609415
"61",148,61,106,490,10.6421449621114,8.92087687406549,2.14634333872397,1.87412491072743,1.64992033568257,1.16887218223494,0.559319705278084
"62",172,62,100,452,11.0813258992322,9.09194844891034,1.84856420763953,1.59603051514415,1.3915721423189,0.960760903507486,0.372071287721753
"63",177,63,94,400,12.3875067710602,9.68016511118205,1.80982890403818,1.60090575379312,1.43146307753885,1.06856816579771,0.413201501297697
"64",290,64,90,442,11.4397441058578,9.10440596234311,1.52565598178911,1.30634534276509,1.13701828899309,0.781390896669,0.243511037087888
"65",314,65,96,432,11.048700545299,8.95821729988533,1.92389398245364,1.69353514995404,1.50386718437453,1.0923644374522,0.388821913835108
"66",333,66,100,452,11.8724177950032,9.50682069027357,2.06032993316741,1.8561667388586,1.70961214409235,1.37804682358557,0.964232502254769
"67",334,67,100,480,10.4364595992609,8.6273539980059,2.33978229526053,2.11502516074704,1.92558556239621,1.50022407272258,0.657546187198222
