"","ipr","ip","Recoveredt","minevent","damageD0","damageD1","damageD10","damageD11","damageD12","damageD15","damageD28"
"1184",417,1184,190,398,22.7022126356929,18.6091959205827,3.56639366287746,3.0963749298926,2.7306684068632,2.10748547528228,5.30796570870826
"1185",424,1185,190,394,22.2249874389259,18.3877649237521,3.42730561469452,2.88031191106483,2.43111672510582,1.51258821909866,1.29150925994432
"1186",428,1186,206,314,36.0190309607407,30.7155643628129,3.58427407878697,2.88052856985486,2.33542472483115,1.32138782236864,0.310714041931108
"1187",436,1187,202,342,27.5564617324723,22.3217430243281,3.75807810565831,3.1727965781959,2.7031820949523,1.78506241608115,1.64257782779342
"1188",437,1188,188,392,25.9851275683455,22.3564906101469,3.38260263861845,2.9388051131587,2.61318643923582,2.10928667124459,4.00628022222203
"1189",446,1189,188,302,26.7731682655495,25.0767640069434,2.95486832497156,2.34604960172176,1.88019713886434,1.03341981867078,0.237505080033854
"1190",454,1190,182,420,20.6547015979525,17.0267736473369,3.40137847865765,2.9646186588833,2.6186837732624,1.97951830028313,3.2589902295327
"1191",459,1191,188,280,35.6206756013373,32.1133754040108,2.71370310980564,2.08549255614047,1.62121491611405,0.828842137618706,0.218093123278856
"1192",460,1192,198,300,20.5876154497055,21.5822107145203,3.28128043315774,2.63159108499308,2.13135463625802,1.21578517827873,0.422965122221813
"1193",470,1193,188,416,27.8894069693976,23.5746660393469,3.22067825171296,2.69658494406274,2.3019801121155,1.63143905978113,2.12491250266866
"1194",474,1194,210,360,32.5007004401726,28.7422822654046,3.83253205930553,3.20814059529722,2.74390215007168,1.96936341287322,2.54384175575997
"1195",480,1195,202,312,20.0892696405559,22.4520710627741,3.29607012943315,2.56714295447698,2.02033874393398,1.07346971782319,0.602162040754959
"1196",482,1196,194,366,24.4579327021823,22.8090092223715,3.17206777924868,2.57284709437351,2.12239764214343,1.34898457636471,1.39637800835526
"1197",489,1197,192,434,22.5971235893534,18.7152181442246,3.52686597893251,3.02654769438988,2.63279953416319,1.93507226012401,4.92793183461867
"1198",503,1198,202,386,23.0482643885558,19.295619453099,3.7643694822069,3.18004438600595,2.69884631363873,1.70654038201216,0.666019690392211
"1199",517,1199,178,438,19.8351010471886,16.3649121695227,3.20526297262144,2.74241169877373,2.36929863119592,1.65543414384675,3.55615386681287
"1200",526,1200,194,398,22.7311582748868,18.7909475153464,3.50592697233912,2.9519611849771,2.49941630535761,1.58840473774643,1.40464036497886
"1201",540,1201,186,274,21.704606910123,22.5799130656483,2.75766872548829,2.17544204195575,1.74402988858739,1.01238019749324,0.919359373738661
"1202",542,1202,208,354,32.7874750150051,26.3940723099913,3.99034884789802,3.49036029067363,3.14318872850868,2.78691234115623,9.24689092284743
"1203",553,1203,208,384,25.7806918786857,20.9685260813061,4.55065993311554,4.44271467876539,4.4773218295157,5.237286599912,11.2841552661954
"1204",555,1204,194,386,22.0983640553882,18.1158370552014,3.66035177592452,3.16603247676055,2.76414410478887,1.96361994025557,2.51719237120321
"1205",561,1205,178,258,38.678798490567,31.2725965416674,2.50604201584299,1.95965434215306,1.55216515799165,0.841363635872662,0.206203856491879
"1206",563,1206,186,316,24.0683031589457,21.3294110834208,3.18153660927227,2.67422383154133,2.28334976575699,1.5803609040342,1.95055126724972
"1207",570,1207,198,326,33.0262819959261,29.0856714433847,3.46446834495874,2.93230369625013,2.56012828508414,2.05861160333794,4.31010681753661
"1208",593,1208,200,442,20.2534926059027,16.7977740096043,4.02159473680612,3.6072400715379,3.2805877278064,2.6936922477259,4.23300893153995
"1209",600,1209,204,414,20.6727471812008,17.2934206715835,4.18746495035952,3.81092171726048,3.53872551011553,3.22553637739758,8.12305314762887
"1210",609,1210,188,328,22.7633940342363,21.0258452916781,3.12021257819949,2.54061870515697,2.08374982252763,1.21293374873073,0.472470816913947
"1211",627,1211,192,348,22.5845227044405,19.2290795519883,3.39706943007973,2.82942178817719,2.36787341155833,1.44418700984296,1.25681279015636
"1212",655,1212,186,366,23.7496975684883,19.4127869403255,3.36521906927632,2.87032138362274,2.47905996564186,1.75550083801089,3.31537777090037
"1213",660,1213,190,316,28.3757338774766,25.8414322539672,3.10583695742063,2.52978585351737,2.09111284221554,1.29420472709884,0.536235078416824
"1214",689,1214,198,264,18.0503446242509,22.3118115212772,3.0802285287375,2.36111153817523,1.82773955242139,0.914360421129942,0.20158898390314
"1215",713,1215,200,328,26.0328577640453,22.8932572182346,3.55597325232533,2.92077108351058,2.41656838600397,1.45270232093887,1.46689110680805
"1216",718,1216,184,358,23.8393949840732,19.6473677059947,3.26025231200798,2.77832001301363,2.39381781565969,1.63805926805623,0.902843417241946
"1217",725,1217,184,420,21.8887639879134,18.0155757202499,3.34516975762768,2.85105352302791,2.45210454122052,1.66799972049442,1.90988440718776
"1218",738,1218,196,370,22.760347582873,18.7727549873472,3.62657656979546,3.08853702551024,2.64726959770572,1.7416949013267,0.779960553360894
