Compound,Channel,Experiment,Dose,Response
tamoxifen,hERG,6,0.021,3.42
tamoxifen,hERG,6,2.1,36.94
tamoxifen,hERG,6,2.1,27.72
tamoxifen,hERG,6,10,93.82
tamoxifen,hERG,6,10,91.11
tamoxifen,hERG,6,10,95.38
tamoxifen,hERG,7,0.021,2.3664
tamoxifen,hERG,7,0.021,1.5718
tamoxifen,hERG,7,0.021,1.2698
tamoxifen,hERG,7,0.021,2.6547
tamoxifen,hERG,7,0.021,6.6119
tamoxifen,hERG,7,0.021,5.6416
tamoxifen,hERG,7,0.021,1.2698
tamoxifen,hERG,7,0.021,-0.38748
tamoxifen,hERG,7,0.021,6.8867
tamoxifen,hERG,7,0.021,-0.38819
tamoxifen,hERG,7,0.021,-3.3636
tamoxifen,hERG,7,0.21,12.817
tamoxifen,hERG,7,0.21,8.0842
tamoxifen,hERG,7,0.21,15.715
tamoxifen,hERG,7,0.21,13.054
tamoxifen,hERG,7,0.21,21.287
tamoxifen,hERG,7,0.21,17.72
tamoxifen,hERG,7,0.21,15.715
tamoxifen,hERG,7,0.21,15.469
tamoxifen,hERG,7,0.21,18.649
tamoxifen,hERG,7,0.21,14.286
tamoxifen,hERG,7,0.21,5.6701
tamoxifen,hERG,7,2.1,68.921
tamoxifen,hERG,7,2.1,51.545
tamoxifen,hERG,7,2.1,62.156
tamoxifen,hERG,7,2.1,52.88
tamoxifen,hERG,7,2.1,66.536
tamoxifen,hERG,7,2.1,58.876
tamoxifen,hERG,7,2.1,62.156
tamoxifen,hERG,7,2.1,65.833
tamoxifen,hERG,7,2.1,68.192
tamoxifen,hERG,7,2.1,64.806
tamoxifen,hERG,7,2.1,51.715
tamoxifen,hERG,7,10,96.314
tamoxifen,hERG,7,10,96.583
tamoxifen,hERG,7,10,100.21
tamoxifen,hERG,7,10,95.901
tamoxifen,hERG,7,10,99.068
tamoxifen,hERG,7,10,101.56
tamoxifen,hERG,7,10,100.21
tamoxifen,hERG,7,10,96.849
tamoxifen,hERG,7,10,100.75
tamoxifen,hERG,7,10,97.322
tamoxifen,hERG,7,10,91.716
tamoxifen,hERG,8,10,96.05
tamoxifen,hERG,8,10,97.2
tamoxifen,hERG,8,10,97.53
tamoxifen,hERG,8,10,94.45
tamoxifen,hERG,8,10,97.36
tamoxifen,hERG,8,2.1,87.69
tamoxifen,hERG,8,2.1,63.19
tamoxifen,hERG,8,2.1,61.18
tamoxifen,hERG,8,2.1,51.73
tamoxifen,hERG,8,2.1,63.14
tamoxifen,hERG,8,2.1,55.47
tamoxifen,hERG,8,2.1,61.86
tamoxifen,hERG,8,0.21,62.32
tamoxifen,hERG,8,0.21,65.75
tamoxifen,hERG,8,0.21,44.1
tamoxifen,hERG,8,0.21,75.41
tamoxifen,hERG,8,0.21,21.15
tamoxifen,hERG,8,0.21,61.46
tamoxifen,hERG,8,0.021,29.46
tamoxifen,hERG,8,0.021,29.61
tamoxifen,hERG,8,0.021,29.57
tamoxifen,hERG,8,0.021,42.91
tamoxifen,hERG,8,0.021,16.72
tamoxifen,hERG,8,0.021,20.27
tamoxifen,hERG,9,0.021,2.06
tamoxifen,hERG,9,0.021,2.72
tamoxifen,hERG,9,0.21,12.2
tamoxifen,hERG,9,0.21,16.5
tamoxifen,hERG,9,0.21,23.3
tamoxifen,hERG,9,0.21,23.5
tamoxifen,hERG,9,2.1,34.6
tamoxifen,hERG,9,2.1,35.4
tamoxifen,hERG,9,2.1,36.6
tamoxifen,hERG,9,10,91.7
tamoxifen,hERG,9,10,92.4
tamoxifen,hERG,9,10,95.4
terfenadine,hERG,1,0.01,21.04
terfenadine,hERG,1,0.01,12.57
terfenadine,hERG,1,0.01,21.51
terfenadine,hERG,1,0.01,53.03
terfenadine,hERG,1,0.01,17.99
terfenadine,hERG,1,0.01,15.38
terfenadine,hERG,1,0.01,4.4
terfenadine,hERG,1,0.01,6.57
terfenadine,hERG,1,0.01,11.86
terfenadine,hERG,1,0.01,6.2
terfenadine,hERG,1,0.03,35.43
terfenadine,hERG,1,0.03,-5.14
terfenadine,hERG,1,0.03,17.99
terfenadine,hERG,1,0.03,-7.13
terfenadine,hERG,1,0.03,18.7
terfenadine,hERG,1,0.03,6.81
terfenadine,hERG,1,0.03,-2.99
terfenadine,hERG,1,0.03,3.5
terfenadine,hERG,1,0.03,5.44
terfenadine,hERG,1,0.03,11.41
terfenadine,hERG,1,0.03,8.13
terfenadine,hERG,1,0.03,4.06
terfenadine,hERG,1,0.03,17.84
terfenadine,hERG,1,0.1,27.79
terfenadine,hERG,1,0.1,66.71
terfenadine,hERG,1,0.1,15.25
terfenadine,hERG,1,0.1,47.01
terfenadine,hERG,1,0.1,43.52
terfenadine,hERG,1,0.1,33.14
terfenadine,hERG,1,0.1,55.15
terfenadine,hERG,1,0.1,34.06
terfenadine,hERG,1,0.1,43.12
terfenadine,hERG,1,0.1,47.48
terfenadine,hERG,1,0.3,89.29
terfenadine,hERG,1,0.3,95.98
terfenadine,hERG,1,0.3,83.3
terfenadine,hERG,1,0.3,92.96
terfenadine,hERG,1,0.3,90.97
terfenadine,hERG,1,0.3,90.46
terfenadine,hERG,1,0.3,74.7
terfenadine,hERG,1,0.3,79.77
terfenadine,hERG,1,0.3,91.92
terfenadine,hERG,1,0.3,84.28
terfenadine,hERG,2,0.01,5.291005291
terfenadine,hERG,2,0.01,0.76142132
terfenadine,hERG,2,0.01,14.5802651
terfenadine,hERG,2,0.03,19.57671958
terfenadine,hERG,2,0.03,20.55837563
terfenadine,hERG,2,0.03,40.50073638
terfenadine,hERG,2,0.1,52.91005291
terfenadine,hERG,2,0.1,68.27411168
terfenadine,hERG,2,0.1,79.67599411
terfenadine,hERG,2,0.3,97.35449735
terfenadine,hERG,2,0.3,99.87309645
terfenadine,hERG,2,0.3,100
terfenadine,hERG,3,0.01,6.2736
terfenadine,hERG,3,0.01,2.2243
terfenadine,hERG,3,0.01,1.8667
terfenadine,hERG,3,0.03,8.5391
terfenadine,hERG,3,0.03,-9.5459
terfenadine,hERG,3,0.03,6.3467
terfenadine,hERG,3,0.1,16.5263
terfenadine,hERG,3,0.1,-2.2243
terfenadine,hERG,3,0.1,10.24
terfenadine,hERG,3,0.3,27.3889
terfenadine,hERG,3,0.3,19.6015
terfenadine,hERG,3,0.3,21.4933
terfenadine,hERG,4,0.009,18.436
terfenadine,hERG,4,0.009,2.936
terfenadine,hERG,4,0.009,13.106
terfenadine,hERG,4,0.009,-2.221
terfenadine,hERG,4,0.03,26.225
terfenadine,hERG,4,0.03,0
terfenadine,hERG,4,0.03,17.171
terfenadine,hERG,4,0.03,3.838
terfenadine,hERG,4,0.03,4.806
terfenadine,hERG,4,0.09,67.543
terfenadine,hERG,4,0.09,42.019
terfenadine,hERG,4,0.09,87.474
terfenadine,hERG,4,0.09,-7.039
terfenadine,hERG,4,0.09,37.043
terfenadine,hERG,4,0.3,58.569
terfenadine,hERG,4,0.3,72.119
terfenadine,hERG,4,0.3,53.71
terfenadine,hERG,4,0.3,55.194
terfenadine,hERG,5,0.01,4.87
terfenadine,hERG,5,0.03,20.04
terfenadine,hERG,5,0.1,50.22
terfenadine,hERG,5,0.3,83.83
terfenadine,hERG,5,0.01,12.49
terfenadine,hERG,5,0.03,34.45
terfenadine,hERG,5,0.1,67.39
terfenadine,hERG,5,0.3,90.69
terfenadine,hERG,5,0.01,4.12
terfenadine,hERG,5,0.03,24.75
terfenadine,hERG,5,0.1,66.05
terfenadine,hERG,5,0.3,96.24
terfenadine,hERG,5,0.01,-22.04
terfenadine,hERG,5,0.03,-4.67
terfenadine,hERG,5,0.1,39.96
terfenadine,hERG,5,0.3,92.76
terfenadine,hERG,5,0.01,4.07
terfenadine,hERG,5,0.03,14.53
terfenadine,hERG,5,0.1,47.13
terfenadine,hERG,5,0.3,84.58
terfenadine,hERG,5,0.01,4.02
terfenadine,hERG,5,0.03,17.34
terfenadine,hERG,5,0.1,53.68
terfenadine,hERG,5,0.3,90.42
terfenadine,hERG,5,0.01,0.96
terfenadine,hERG,5,0.03,18.66
terfenadine,hERG,5,0.1,58.62
terfenadine,hERG,5,0.3,99.86
terfenadine,hERG,5,0.01,-5.91
terfenadine,hERG,5,0.03,26.04
terfenadine,hERG,5,0.1,62.54
terfenadine,hERG,5,0.3,100.47
terfenadine,hERG,5,0.01,6.67
terfenadine,hERG,5,0.03,24.35
terfenadine,hERG,5,0.1,63.18
terfenadine,hERG,5,0.3,90.33
terfenadine,hERG,5,0.01,11.77
terfenadine,hERG,5,0.03,37.98
terfenadine,hERG,5,0.1,74.54
terfenadine,hERG,5,0.3,101.82
terfenadine,hERG,5,0.01,-2.96
terfenadine,hERG,5,0.03,13.36
terfenadine,hERG,5,0.1,52.41
terfenadine,hERG,5,0.3,92.66
terfenadine,hERG,5,0.01,4.59
terfenadine,hERG,5,0.03,25.6
terfenadine,hERG,5,0.1,68.49
terfenadine,hERG,5,0.3,94.7
terfenadine,hERG,5,0.01,7.11
terfenadine,hERG,5,0.03,25.95
terfenadine,hERG,5,0.1,76.59
terfenadine,hERG,5,0.3,109.33
terfenadine,hERG,5,0.01,10.23
terfenadine,hERG,5,0.03,33.69
terfenadine,hERG,5,0.1,78.01
terfenadine,hERG,5,0.3,104.64
terfenadine,hERG,5,0.01,5.27
terfenadine,hERG,5,0.03,11.9
terfenadine,hERG,5,0.1,51.18
terfenadine,hERG,5,0.3,80.13
terfenadine,hERG,5,0.01,-8.2
terfenadine,hERG,5,0.03,3.97
terfenadine,hERG,5,0.1,60.57
terfenadine,hERG,5,0.3,102.11
terfenadine,hERG,5,0.01,-25.11
terfenadine,hERG,5,0.03,8.93
terfenadine,hERG,5,0.1,78.25
terfenadine,hERG,5,0.3,107.87
terfenadine,hERG,5,0.01,-1.62
terfenadine,hERG,5,0.03,16.68
terfenadine,hERG,5,0.1,56.01
terfenadine,hERG,5,0.3,59.98
terfenadine,hERG,5,0.01,-2.77
terfenadine,hERG,5,0.03,18.52
terfenadine,hERG,5,0.1,71.51
terfenadine,hERG,5,0.3,71.59
terfenadine,hERG,5,0.01,-19.05
terfenadine,hERG,5,0.03,-21.95
terfenadine,hERG,5,0.1,77.23
terfenadine,hERG,5,0.3,116.9
terfenadine,hERG,6,0.0099,23.11083123
terfenadine,hERG,6,0.0099,14.19878296
terfenadine,hERG,6,0.0099,15.2998776
terfenadine,hERG,6,0.03,38.66498741
terfenadine,hERG,6,0.03,35.15889114
terfenadine,hERG,6,0.03,31.70134639
terfenadine,hERG,6,0.099,67.19143577
terfenadine,hERG,6,0.099,69.84448952
terfenadine,hERG,6,0.099,72.21542228
terfenadine,hERG,6,0.3,86.71284635
terfenadine,hERG,6,0.3,91.61595673
terfenadine,hERG,6,0.3,90.69767442
terfenadine,hERG,7,0.01,3.1
terfenadine,hERG,7,0.03,9.75
terfenadine,hERG,7,0.1,21.83
terfenadine,hERG,7,0.3,48.58
terfenadine,hERG,7,0.01,6.19
terfenadine,hERG,7,0.03,8.07
terfenadine,hERG,7,0.1,15.61
terfenadine,hERG,7,0.3,41.79
terfenadine,hERG,7,0.01,6.29
terfenadine,hERG,7,0.03,1.02
terfenadine,hERG,7,0.1,14.04
terfenadine,hERG,7,0.3,43.47
terfenadine,hERG,8,0.00999,-4.7665
terfenadine,hERG,8,0.00999,-4.7665
terfenadine,hERG,8,0.00999,5.5263
terfenadine,hERG,8,0.00999,2.5554
terfenadine,hERG,8,0.00999,0.68138
terfenadine,hERG,8,0.03,10.222
terfenadine,hERG,8,0.03,10.222
terfenadine,hERG,8,0.03,14.948
terfenadine,hERG,8,0.03,20.228
terfenadine,hERG,8,0.03,16.539
terfenadine,hERG,8,0.09999,57.7732
terfenadine,hERG,8,0.09999,57.732
terfenadine,hERG,8,0.09999,55.313
terfenadine,hERG,8,0.09999,63.907
terfenadine,hERG,8,0.09999,57.279
terfenadine,hERG,8,0.3,89.743
terfenadine,hERG,8,0.3,89.743
terfenadine,hERG,8,0.3,90.279
terfenadine,hERG,8,0.3,92.548
terfenadine,hERG,8,0.3,91.728
terfenadine,hERG,9,0.1,77.35
terfenadine,hERG,9,0.1,57.21
terfenadine,hERG,9,0.1,60.25
terfenadine,hERG,9,0.1,53.74
terfenadine,hERG,9,0.1,64.81
terfenadine,hERG,9,0.1,59.82
terfenadine,hERG,9,0.1,76.37
terfenadine,hERG,9,0.1,84.83
terfenadine,hERG,9,0.1,64.78
terfenadine,hERG,9,0.1,100.39
terfenadine,hERG,9,0.1,70.61
terfenadine,hERG,9,0.1,64.3
terfenadine,hERG,9,0.03,36.11
terfenadine,hERG,9,0.03,19.8
terfenadine,hERG,9,0.03,39.65
terfenadine,hERG,9,0.03,40.2
terfenadine,hERG,9,0.03,33.83
terfenadine,hERG,9,0.03,33.87
terfenadine,hERG,9,0.03,41.88
terfenadine,hERG,9,0.03,40.79
terfenadine,hERG,9,0.03,40.83
terfenadine,hERG,9,0.03,41.86
terfenadine,hERG,9,0.03,46.8
terfenadine,hERG,9,0.03,47.24
terfenadine,hERG,9,0.03,38.92
terfenadine,hERG,9,0.03,56.35
terfenadine,hERG,9,0.03,42.73
terfenadine,hERG,9,0.03,45.16
terfenadine,hERG,9,0.01,24.12
terfenadine,hERG,9,0.01,30.56
terfenadine,hERG,9,0.01,31.03
terfenadine,hERG,9,0.01,19.17
terfenadine,hERG,9,0.01,15.19
terfenadine,hERG,9,0.01,31.27
terfenadine,hERG,9,0.01,31.44
terfenadine,hERG,9,0.01,25.39
terfenadine,hERG,9,0.01,33.25
terfenadine,hERG,9,0.01,25.8
terfenadine,hERG,9,0.01,34.32
terfenadine,hERG,9,0.01,26.56
terfenadine,hERG,9,0.01,25.35
terfenadine,hERG,9,0.01,13.49
terfenadine,hERG,9,0.01,24.35
terfenadine,hERG,9,0.01,81.04
terfenadine,hERG,9,0.3,81.42
terfenadine,hERG,9,0.3,72.99
terfenadine,hERG,9,0.3,81.9
terfenadine,hERG,9,0.3,91.73
terfenadine,hERG,9,0.3,93.53
terfenadine,hERG,9,0.3,91.25
terfenadine,hERG,9,0.3,91.3
terfenadine,hERG,9,0.3,93.83
terfenadine,hERG,9,0.3,100.52
terfenadine,hERG,9,0.3,91.62
terfenadine,hERG,9,0.3,91.8
terfenadine,hERG,9,0.3,90.97
terfenadine,hERG,9,0.3,72.81
terfenadine,hERG,9,0.3,82.25
terfenadine,hERG,10,0.01,27.4
terfenadine,hERG,10,0.01,8.14
terfenadine,hERG,10,0.01,9.16
terfenadine,hERG,10,0.01,5.81
terfenadine,hERG,10,0.01,-14.79
terfenadine,hERG,10,0.01,3.72
terfenadine,hERG,10,0.01,16.07
terfenadine,hERG,10,0.01,-3.12
terfenadine,hERG,10,0.01,12.71
terfenadine,hERG,10,0.01,15.08
terfenadine,hERG,10,0.03,25.87
terfenadine,hERG,10,0.03,27.94
terfenadine,hERG,10,0.03,50.9
terfenadine,hERG,10,0.03,47.7
terfenadine,hERG,10,0.03,18.79
terfenadine,hERG,10,0.03,15.91
terfenadine,hERG,10,0.03,34.43
terfenadine,hERG,10,0.03,31.32
terfenadine,hERG,10,0.03,15.94
terfenadine,hERG,10,0.03,18.63
terfenadine,hERG,10,0.03,37.68
terfenadine,hERG,10,0.03,31.62
terfenadine,hERG,10,0.03,26.19
terfenadine,hERG,10,0.03,28.95
terfenadine,hERG,10,0.03,15.9
terfenadine,hERG,10,0.1,62.97
terfenadine,hERG,10,0.1,65.07
terfenadine,hERG,10,0.1,72.29
terfenadine,hERG,10,0.1,71.32
terfenadine,hERG,10,0.1,42.43
terfenadine,hERG,10,0.1,45.68
terfenadine,hERG,10,0.1,65.3
terfenadine,hERG,10,0.1,66.7
terfenadine,hERG,10,0.1,64.03
terfenadine,hERG,10,0.1,64.31
terfenadine,hERG,10,0.1,66.06
terfenadine,hERG,10,0.1,68.97
terfenadine,hERG,10,0.1,61.06
terfenadine,hERG,10,0.1,64.41
terfenadine,hERG,10,0.1,64.47
terfenadine,hERG,10,0.3,88.74
terfenadine,hERG,10,0.3,90.22
terfenadine,hERG,10,0.3,86.37
terfenadine,hERG,10,0.3,93.7
terfenadine,hERG,10,0.3,91.8
terfenadine,hERG,10,0.3,83.26
terfenadine,hERG,10,0.3,88.79
terfenadine,hERG,10,0.3,75.31
terfenadine,hERG,10,0.3,91.56
terfenadine,hERG,10,0.3,98.72
terfenadine,hERG,10,0.3,80.66
terfenadine,hERG,10,0.3,85.04
terfenadine,hERG,10,0.3,90.59
terfenadine,hERG,11,0.009999,4.222291253
terfenadine,hERG,11,0.009999,5.836373315
terfenadine,hERG,11,0.009999,3.042121118
terfenadine,hERG,11,0.03,10.49363512
terfenadine,hERG,11,0.03,11.95935431
terfenadine,hERG,11,0.03,8.268329992
terfenadine,hERG,11,0.09999,26.54455152
terfenadine,hERG,11,0.09999,27.67066226
terfenadine,hERG,11,0.09999,18.33073213
terfenadine,hERG,11,0.3,55.82117408
terfenadine,hERG,11,0.3,56.95674861
terfenadine,hERG,11,0.3,40.13260451
terfenadine,hERG,12,0.01,-14.66115942
terfenadine,hERG,12,0.01,-23.09434783
terfenadine,hERG,12,0.01,-10.77797101
terfenadine,hERG,12,0.01,-6.298695652
terfenadine,hERG,12,0.01,-17.26811594
terfenadine,hERG,12,0.03,42.68869565
terfenadine,hERG,12,0.03,12.08913043
terfenadine,hERG,12,0.03,34.39637681
terfenadine,hERG,12,0.03,14.35072464
terfenadine,hERG,12,0.1,55.64898551
terfenadine,hERG,12,0.1,65.49608696
terfenadine,hERG,12,0.1,60.32449275
terfenadine,hERG,12,0.1,48.08057971
terfenadine,hERG,12,0.3,93.61782609
terfenadine,hERG,12,0.3,85.84376812
terfenadine,hERG,12,0.3,92.46449275
terfenadine,hERG,13,0.009999,7.4
terfenadine,hERG,13,0.03,12.2
terfenadine,hERG,13,0.0999999,25.3
terfenadine,hERG,13,0.3,41.6
terfenadine,hERG,13,0.009999,5.8
terfenadine,hERG,13,0.03,9
terfenadine,hERG,13,0.0999999,17.2
terfenadine,hERG,13,0.3,35
terfenadine,hERG,13,0.009999,6.5
terfenadine,hERG,13,0.03,12.5
terfenadine,hERG,13,0.0999999,21.2
terfenadine,hERG,13,0.3,39.4
terfenadine,hERG,13,0.009999,4.6
terfenadine,hERG,13,0.03,8.8
terfenadine,hERG,13,0.0999999,24
terfenadine,hERG,13,0.3,45.3
terfenadine,hERG,13,0.009999,-10.1
terfenadine,hERG,13,0.03,-7.3
terfenadine,hERG,13,0.0999999,5.7
terfenadine,hERG,13,0.3,30.9
terfenadine,hERG,13,0.009999,0.2
terfenadine,hERG,13,0.03,2.7
terfenadine,hERG,13,0.0999999,13.3
terfenadine,hERG,13,0.3,39.3
terfenadine,hERG,13,0.009999,5.2
terfenadine,hERG,13,0.03,15.1
terfenadine,hERG,13,0.0999999,32.2
terfenadine,hERG,13,0.3,64.2
terfenadine,hERG,13,0.009999,3.9
terfenadine,hERG,13,0.03,10.3
terfenadine,hERG,13,0.0999999,13.4
terfenadine,hERG,13,0.3,46.1
terfenadine,hERG,13,0.009999,4.2
terfenadine,hERG,13,0.03,11
terfenadine,hERG,13,0.0999999,31.9
terfenadine,hERG,13,0.3,64.9
terfenadine,hERG,13,0.009999,1.1
terfenadine,hERG,13,0.03,6.3
terfenadine,hERG,13,0.0999999,19.9
terfenadine,hERG,13,0.3,48.2
terfenadine,hERG,13,0.009999,-0.5
terfenadine,hERG,13,0.03,5.5
terfenadine,hERG,13,0.0999999,20.5
terfenadine,hERG,13,0.3,46.7
terfenadine,hERG,13,0.009999,2.9
terfenadine,hERG,13,0.03,7.3
terfenadine,hERG,13,0.0999999,19.7
terfenadine,hERG,13,0.3,48.9
terfenadine,hERG,14,0.003,10.61
terfenadine,hERG,14,0.003,19.69
terfenadine,hERG,14,0.01,4.4
terfenadine,hERG,14,0.01,31.28
terfenadine,hERG,14,0.1,37.61
terfenadine,hERG,14,0.01,13.06
terfenadine,hERG,14,0.1,35.25
terfenadine,hERG,14,0.1,44
terfenadine,hERG,14,0.3,80.62
terfenadine,hERG,14,0.3,78.7
terfenadine,hERG,14,0.3,63.52
vandetanib,hERG,1,0.03,34.7740668
vandetanib,hERG,1,0.03,37.90322581
vandetanib,hERG,1,0.03,40.4494382
vandetanib,hERG,1,0.3,59.33202358
vandetanib,hERG,1,0.3,58.87096774
vandetanib,hERG,1,0.3,71.53558052
vandetanib,hERG,1,3,95.87426326
vandetanib,hERG,1,3,90.84677419
vandetanib,hERG,1,3,86.51685393
vandetanib,hERG,1,16.8,98.72298625
vandetanib,hERG,1,16.8,95.16129032
vandetanib,hERG,1,16.8,96.96629213
vandetanib,hERG,2,0.03,17.017481
vandetanib,hERG,2,0.3,38.880918
vandetanib,hERG,2,3,76.749848
vandetanib,hERG,2,16.8,90.1118454
vandetanib,hERG,2,0.03,12.480429
vandetanib,hERG,2,0.3,23.380491
vandetanib,hERG,2,3,77.009609
vandetanib,hERG,2,16.8,93.1692308
vandetanib,hERG,2,0.03,13.191763
vandetanib,hERG,2,0.3,50.970874
vandetanib,hERG,2,3,69.798658
vandetanib,hERG,2,16.8,91.5066899
vandetanib,hERG,3,16.8,107.801
vandetanib,hERG,3,0.03,14.278
vandetanib,hERG,3,0.03,-4.625
vandetanib,hERG,3,0.03,3.409
vandetanib,hERG,3,0.3,19.287
vandetanib,hERG,3,0.03,13.447
vandetanib,hERG,3,0.3,34.29
vandetanib,hERG,3,0.3,88.258
vandetanib,hERG,3,0.3,41.102
vandetanib,hERG,3,16.8,110.599
vandetanib,hERG,3,3,96.737
vandetanib,hERG,3,16.8,104.375
vandetanib,hERG,3,16.8,109.053
vandetanib,hERG,3,3,96.265
vandetanib,hERG,3,3,0
vandetanib,hERG,3,3,97.811
vandetanib,hERG,4,0.03,0
vandetanib,hERG,4,0.3,4.573439
vandetanib,hERG,4,3,15.83114
vandetanib,hERG,4,16.8,65.69921
vandetanib,hERG,4,0.03,0
vandetanib,hERG,4,0.3,4.503311
vandetanib,hERG,4,3,8.874172
vandetanib,hERG,4,16.8,60.19868
vandetanib,hERG,4,0.03,0
vandetanib,hERG,4,0.3,8.803987
vandetanib,hERG,4,3,12.7907
vandetanib,hERG,4,16.8,59.46844
vandetanib,hERG,4,0.03,0
vandetanib,hERG,4,0.3,6.696429
vandetanib,hERG,4,3,13.16964
vandetanib,hERG,4,16.8,59.26339
vandetanib,hERG,4,0.03,0
vandetanib,hERG,4,0.3,21.513353
vandetanib,hERG,4,3,29.005935
vandetanib,hERG,4,16.8,70.474777
vandetanib,hERG,4,0.03,0
vandetanib,hERG,4,0.3,-16.8807
vandetanib,hERG,4,3,12.66055
vandetanib,hERG,4,16.8,66.42202
vandetanib,hERG,4,0.03,0
vandetanib,hERG,4,0.3,16.4306
vandetanib,hERG,4,3,18.13031
vandetanib,hERG,4,16.8,68.55524
vandetanib,hERG,4,0.03,0
vandetanib,hERG,4,0.3,22.46438
vandetanib,hERG,4,3,30.25985
vandetanib,hERG,4,16.8,66.21961
vandetanib,hERG,4,0.03,0
vandetanib,hERG,4,0.3,3.18218
vandetanib,hERG,4,3,8.273667
vandetanib,hERG,4,16.8,70.00796
vandetanib,hERG,5,0.029988,6.661502711
vandetanib,hERG,5,0.029988,6.155507559
vandetanib,hERG,5,0.029988,3.294117647
vandetanib,hERG,5,0.29988,11.85127808
vandetanib,hERG,5,0.29988,26.13390929
vandetanib,hERG,5,0.29988,21.29411765
vandetanib,hERG,5,2.9988,76.99457785
vandetanib,hERG,5,2.9988,84.44924406
vandetanib,hERG,5,2.9988,81.17647059
vandetanib,hERG,5,16.8,87.9049676
vandetanib,hERG,5,16.8,96.82416731
vandetanib,hERG,5,16.8,98.35294118
vandetanib,hERG,6,0.03,10.1
vandetanib,hERG,6,0.03,0.44
vandetanib,hERG,6,0.03,-1.2
vandetanib,hERG,6,0.3,22.62
vandetanib,hERG,6,16.8,100.38
vandetanib,hERG,6,0.3,14.57
vandetanib,hERG,6,16.8,94.76
vandetanib,hERG,6,3,71.33
vandetanib,hERG,6,3,85.05
vandetanib,hERG,6,3,58.98
vandetanib,hERG,6,16.8,96.29
vandetanib,hERG,6,0.3,24.38
vandetanib,hERG,7,0.03,28.772
vandetanib,hERG,7,0.03,25.383
vandetanib,hERG,7,0.03,20.393
vandetanib,hERG,7,0.03,17.675
vandetanib,hERG,7,0.03,24.879
vandetanib,hERG,7,0.03,20.868
vandetanib,hERG,7,0.3,53.303
vandetanib,hERG,7,0.3,49.536
vandetanib,hERG,7,0.3,39.016
vandetanib,hERG,7,0.3,36.321
vandetanib,hERG,7,0.3,60.928
vandetanib,hERG,7,0.3,49.058
vandetanib,hERG,7,3,93.638
vandetanib,hERG,7,3,88.737
vandetanib,hERG,7,3,83.03
vandetanib,hERG,7,3,79.61
vandetanib,hERG,7,3,92.821
vandetanib,hERG,7,3,93.67
vandetanib,hERG,7,16.8,96.981
vandetanib,hERG,7,16.8,101.98
vandetanib,hERG,7,16.8,100.46
vandetanib,hERG,7,16.8,99.905
vandetanib,hERG,7,16.8,97.785
vandetanib,hERG,7,16.8,94.191
vandetanib,hERG,8,16.8,100.75
vandetanib,hERG,8,16.8,100.34
vandetanib,hERG,8,16.8,96.99
vandetanib,hERG,8,16.8,101.26
vandetanib,hERG,8,16.8,102.12
vandetanib,hERG,8,16.8,99.37
vandetanib,hERG,8,16.8,100
vandetanib,hERG,8,16.8,100.4
vandetanib,hERG,8,16.8,132.41
vandetanib,hERG,8,16.8,98.35
vandetanib,hERG,8,3,84.93
vandetanib,hERG,8,3,80.35
vandetanib,hERG,8,3,82.63
vandetanib,hERG,8,3,83.49
vandetanib,hERG,8,3,76.83
vandetanib,hERG,8,3,89.18
vandetanib,hERG,8,3,77.45
vandetanib,hERG,8,3,72.63
vandetanib,hERG,8,3,79.32
vandetanib,hERG,8,3,76.21
vandetanib,hERG,8,0.3,84.33
vandetanib,hERG,8,0.3,89.35
vandetanib,hERG,8,0.3,83.54
vandetanib,hERG,8,0.3,81.36
vandetanib,hERG,8,0.3,73.46
vandetanib,hERG,8,0.3,70.62
vandetanib,hERG,8,0.3,9.25
vandetanib,hERG,8,0.3,97.96
vandetanib,hERG,8,0.3,32.79
vandetanib,hERG,8,0.03,47.01
vandetanib,hERG,8,0.03,44.26
vandetanib,hERG,8,0.03,35.07
vandetanib,hERG,8,0.03,30.9
vandetanib,hERG,8,0.03,23.96
vandetanib,hERG,8,0.03,11.2
vandetanib,hERG,8,0.03,27.1
vandetanib,hERG,8,0.03,42.16
vandetanib,hERG,8,0.03,24.64
vandetanib,hERG,9,0.030016006,0.927
vandetanib,hERG,9,0.030016006,5.8
vandetanib,hERG,9,0.030016006,7.43
vandetanib,hERG,9,0.030016006,8.01
vandetanib,hERG,9,0.300160006,26.5
vandetanib,hERG,9,0.300160006,29.4
vandetanib,hERG,9,0.300160006,29.8
vandetanib,hERG,9,3.001600006,73.3
vandetanib,hERG,9,3.001600006,73.4
vandetanib,hERG,9,3.001600006,74.2
vandetanib,hERG,9,16.8,95
vandetanib,hERG,9,16.8,95.5
vandetanib,hERG,9,16.8,96.6
vandetanib,hERG,9,16.8,97.7
vandetanib,hERG,9,16.8,98.9
verapamil,hERG,1,0.03,3.18
verapamil,hERG,1,0.03,-13.37
verapamil,hERG,1,0.03,-6.23
verapamil,hERG,1,0.03,-1.95
verapamil,hERG,1,0.03,16.98
verapamil,hERG,1,0.03,-1.46
verapamil,hERG,1,0.03,10.14
verapamil,hERG,1,0.03,3.19
verapamil,hERG,1,0.03,6.81
verapamil,hERG,1,0.03,-1.58
verapamil,hERG,1,0.03,7.55
verapamil,hERG,1,0.1,-24.6
verapamil,hERG,1,0.1,3.09
verapamil,hERG,1,0.1,-13.73
verapamil,hERG,1,0.1,1.26
verapamil,hERG,1,0.1,1
